area_id,sex,agegr_id,indicator,time,mean,se,median,lower,upper
MWI.2.3.15.17,male,20,prevalence,2016.25,0.155358916590763,0.015991408347038,0.155097768734491,0.125173068910475,0.188051730534061
MWI.2.3.15.17,male,29,prevalence,2016.25,0.089504375316507,0.009375994518316,0.089400355151916,0.072335593982775,0.109434253728381
MWI.2.3.15.17,female,14,prevalence,2016.25,0.016814792212569,0.002428640733006,0.016701535796421,0.01235159553902,0.021921327924834
MWI.2.3.15.17,female,15,prevalence,2016.25,0.043031384693807,0.004305453950093,0.042755895181683,0.03501428982698,0.052037875753919
MWI.2.3.15.17,female,16,prevalence,2016.25,0.077246289318898,0.006787265709495,0.07712858830452,0.064296718838731,0.091139827215299
MWI.2.3.15.17,female,17,prevalence,2016.25,0.118231547542927,0.008937250425907,0.118148298756161,0.100836868641273,0.136166671739241
MWI.2.3.15.17,female,18,prevalence,2016.25,0.159596052698907,0.011975364816513,0.159270831711549,0.136217631237398,0.183435491492239
MWI.2.3.15.17,female,19,prevalence,2016.25,0.172425474746775,0.014383136334781,0.172072775829125,0.14504403079234,0.201845506758817
MWI.2.3.15.17,female,20,prevalence,2016.25,0.14697546499777,0.014041316754155,0.146609328341774,0.120731897005085,0.175435110937754
MWI.2.3.15.17,female,29,prevalence,2016.25,0.079401387395903,0.008653695498076,0.079313647783098,0.06300832756441,0.096706373957766
MWI.2.2.7.8,male,14,prevalence,2016.25,0.004157058863115,0.00092249222096,0.004088162986999,0.002576419663115,0.006221921603488
MWI.2.2.7.8,male,15,prevalence,2016.25,0.006390204013491,0.001314379710489,0.006274999821826,0.004111442536146,0.009297269199898
MWI.2.2.7.8,male,16,prevalence,2016.25,0.023027078939574,0.003300690969895,0.022817597302948,0.017249260723442,0.030114797207837
MWI.2.2.7.8,male,17,prevalence,2016.25,0.044329316374021,0.005288789939074,0.044037441712791,0.034244280134045,0.055516926044738
MWI.2.2.7.8,male,18,prevalence,2016.25,0.053759350038467,0.006337143884514,0.053617481886111,0.042264096418554,0.066983447672431
MWI.2.2.7.8,male,19,prevalence,2016.25,0.071377325611254,0.008749666318418,0.071102439368757,0.055289950900514,0.089797181762407
MWI.2.2.7.8,male,20,prevalence,2016.25,0.092508593580863,0.011335254649193,0.092218682369482,0.071002321466279,0.115696167188361
MWI.2.2.7.8,male,29,prevalence,2016.25,0.051296056066772,0.006129641015325,0.050955563620588,0.040271952955158,0.064052166552004
MWI.2.2.7.8,female,14,prevalence,2016.25,0.009377144590209,0.001423176057524,0.009301962537698,0.006854351011141,0.01240798686743
MWI.2.2.7.8,female,15,prevalence,2016.25,0.024299038203483,0.002801368496089,0.024181175428321,0.019292564903525,0.030365283027433
MWI.2.2.7.8,female,16,prevalence,2016.25,0.044314374524014,0.004700120870195,0.044101998091881,0.035543336896831,0.053800090179186
MWI.2.2.7.8,female,17,prevalence,2016.25,0.069149128379783,0.006778221469689,0.069005154415092,0.055933497454727,0.083487935601755
MWI.2.2.7.8,female,18,prevalence,2016.25,0.095184766858515,0.009117379667046,0.095228950585581,0.078145421431024,0.112859517181896
MWI.2.2.7.8,female,19,prevalence,2016.25,0.103447056520931,0.010288118359375,0.103149079791341,0.08386023970148,0.124268903443882
MWI.2.2.7.8,female,20,prevalence,2016.25,0.087135496784803,0.009853069518578,0.08665031285174,0.068333502528265,0.107899894879352
MWI.2.2.7.8,female,29,prevalence,2016.25,0.045599860468074,0.005815472538382,0.045260022331793,0.035097093886947,0.057929703344227
MWI.2.2.8.9,male,14,prevalence,2016.25,0.005858802777063,0.001243960917806,0.005774954243607,0.003651538056258,0.008504686632635
MWI.2.2.8.9,male,15,prevalence,2016.25,0.008996813320545,0.001764452439723,0.008878337751107,0.006018616718698,0.012826146671714
MWI.2.2.8.9,male,16,prevalence,2016.25,0.032209638791828,0.004212031289242,0.032037898251064,0.024377283862216,0.040721857411033
MWI.2.2.8.9,male,17,prevalence,2016.25,0.061461809272076,0.006350434968075,0.061342925267896,0.049434845140305,0.074562046203287
MWI.2.2.8.9,male,18,prevalence,2016.25,0.074263450250064,0.007630279385704,0.073794870980587,0.059927579724167,0.090016888460857
MWI.2.2.8.9,male,19,prevalence,2016.25,0.097891447863096,0.010416963646657,0.097534976247075,0.078821056679588,0.119529222376569
MWI.2.2.8.9,male,20,prevalence,2016.25,0.125780796280423,0.013194067543876,0.125708189163488,0.100752298720036,0.152948273847147
MWI.2.2.8.9,male,29,prevalence,2016.25,0.073291335565481,0.007530792028895,0.072901349001866,0.059015029294318,0.088576541040849
MWI.2.2.8.9,female,14,prevalence,2016.25,0.01319210417014,0.001868712155186,0.013130184871073,0.009807869873655,0.017026432332184
MWI.2.2.8.9,female,15,prevalence,2016.25,0.03396729487142,0.003367009613527,0.033857818631812,0.027803451509008,0.041224722228241
MWI.2.2.8.9,female,16,prevalence,2016.25,0.061436773508544,0.005327598561395,0.061375970954706,0.05120850621932,0.072393816308611
MWI.2.2.8.9,female,17,prevalence,2016.25,0.094933235411163,0.007551972410728,0.094921268615736,0.080313317042478,0.109941765032975
MWI.2.2.8.9,female,18,prevalence,2016.25,0.129329721009749,0.009975245824123,0.129288995665973,0.110419619367048,0.14894318983724
MWI.2.2.8.9,female,19,prevalence,2016.25,0.140122660877842,0.011798360418775,0.140053295261667,0.117847019524956,0.163344865362896
MWI.2.2.8.9,female,20,prevalence,2016.25,0.118767866751649,0.011572084067725,0.118550656811271,0.096922980504342,0.143223291033429
MWI.2.2.8.9,female,29,prevalence,2016.25,0.064885022298791,0.007228748033722,0.0647212538993,0.051369561537726,0.080143631089518
MWI.2.2.9.10,male,14,prevalence,2016.25,0.004587531051321,0.000979129599886,0.00451338014286,0.002872074546189,0.006781588862155
MWI.2.2.9.10,male,15,prevalence,2016.25,0.007052609843053,0.001405176280265,0.00694698022107,0.004610813949451,0.010052495187604
MWI.2.2.9.10,male,16,prevalence,2016.25,0.025375442714384,0.003456211917403,0.025180224480994,0.019522014234075,0.032760074793445
MWI.2.2.9.10,male,17,prevalence,2016.25,0.048741045899183,0.005394242535717,0.048398880761935,0.038994293799728,0.060005274953289
MWI.2.2.9.10,male,18,prevalence,2016.25,0.059056809231217,0.006476914614949,0.058712363677759,0.047213454161116,0.072445820871546
MWI.2.2.9.10,male,19,prevalence,2016.25,0.078240991126026,0.008681886420972,0.07784701663462,0.062292393490995,0.096190613642289
MWI.2.2.9.10,male,20,prevalence,2016.25,0.101170863038939,0.01117061166636,0.100752892834898,0.080489405566624,0.123770841493794
MWI.2.2.9.10,male,29,prevalence,2016.25,0.055814490719254,0.006149121659661,0.055432417496103,0.04492139188214,0.068863804150125
MWI.2.2.9.10,female,14,prevalence,2016.25,0.010351137733563,0.001519051859773,0.010250733648498,0.007626334430376,0.013543828836666
MWI.2.2.9.10,female,15,prevalence,2016.25,0.02676959137718,0.002808952358614,0.026640445839059,0.021628172789478,0.032691261940997
MWI.2.2.9.10,female,16,prevalence,2016.25,0.048707041887493,0.004485060217819,0.048576887500614,0.040446605573893,0.058404457038705
MWI.2.2.9.10,female,17,prevalence,2016.25,0.075815798010216,0.006355099052533,0.07557288149403,0.063888262810607,0.088821130600249
MWI.2.2.9.10,female,18,prevalence,2016.25,0.104085413629952,0.008527458205808,0.103797103381846,0.087897088171549,0.121236700075248
MWI.2.2.9.10,female,19,prevalence,2016.25,0.113058446523555,0.010181212400303,0.112646337636367,0.094016791332912,0.13430363204089
MWI.2.2.9.10,female,20,prevalence,2016.25,0.095381643881019,0.009894996511592,0.095194166717853,0.077011546143866,0.116797096743261
MWI.2.2.9.10,female,29,prevalence,2016.25,0.049278174854379,0.005754765773502,0.049107352951208,0.038912814419142,0.06102312831572
MWI.2.2.10.11,male,14,prevalence,2016.25,0.009355772767819,0.00197927447327,0.009190235073449,0.005938159410343,0.013753879224725
MWI.2.2.10.11,male,15,prevalence,2016.25,0.014339541521502,0.002783715333247,0.014176721088685,0.009467467523075,0.020453958423484
MWI.2.2.10.11,male,16,prevalence,2016.25,0.050637760151316,0.006581939149726,0.050241853761941,0.038762182586826,0.064238853903449
MWI.2.2.10.11,male,17,prevalence,2016.25,0.09497053969442,0.00954389966333,0.094514612990364,0.077261391016132,0.114752986858257
MWI.2.2.10.11,male,18,prevalence,2016.25,0.113898838477169,0.011317086972784,0.113358959454108,0.093237550351414,0.137642357265341
MWI.2.2.10.11,male,19,prevalence,2016.25,0.148052760027712,0.014560547872097,0.147546609702929,0.121436672431793,0.177813945692034
MWI.2.2.10.11,male,20,prevalence,2016.25,0.187292580834678,0.018526662037986,0.18728078518088,0.153051931682042,0.224529720910079
MWI.2.2.10.11,male,29,prevalence,2016.25,0.104267547370526,0.010779425013292,0.103382984300932,0.085196201175839,0.126629716864883
MWI.2.2.10.11,female,14,prevalence,2016.25,0.020981819483224,0.002990831189601,0.020871644930294,0.015567139938444,0.027284836426372
MWI.2.2.10.11,female,15,prevalence,2016.25,0.053347331261105,0.005214342858116,0.053083866612245,0.043944216752029,0.064582004997251
MWI.2.2.10.11,female,16,prevalence,2016.25,0.094955514950627,0.008177778155989,0.094500864392748,0.07985390555056,0.112515886859544
MWI.2.2.10.11,female,17,prevalence,2016.25,0.143889145624591,0.010875748274717,0.143517224991838,0.12391827194529,0.166667181174379
MWI.2.2.10.11,female,18,prevalence,2016.25,0.192256616522888,0.014149315684098,0.192152317796943,0.165847017146159,0.221451146759954
MWI.2.2.10.11,female,19,prevalence,2016.25,0.207001135733414,0.016009921974048,0.206704166719944,0.176845291848374,0.239653359188131
MWI.2.2.10.11,female,20,prevalence,2016.25,0.177536348963625,0.015923787104632,0.17737174410581,0.147525035647053,0.210520944486388
MWI.2.2.10.11,female,29,prevalence,2016.25,0.094698828616357,0.010110961974088,0.094579945458193,0.075657333259747,0.116065590199531
MWI.2.2.7.12,male,14,prevalence,2016.25,0.015484904972436,0.003183755511078,0.015330811180196,0.009800798065474,0.022044750910294
MWI.2.2.7.12,male,15,prevalence,2016.25,0.02365181602837,0.004445428317474,0.02339269027067,0.015763592137707,0.033139644961311
MWI.2.2.7.12,male,16,prevalence,2016.25,0.081536699542096,0.009552805570774,0.081248037857971,0.063573204080587,0.100708674018839
MWI.2.2.7.12,male,17,prevalence,2016.25,0.148709036704056,0.012789744593465,0.148329072146041,0.124581402457402,0.174310723149111
MWI.2.2.7.12,male,18,prevalence,2016.25,0.176254658748339,0.014878887540304,0.175717775213907,0.148213099745244,0.205838525244845
MWI.2.2.7.12,male,19,prevalence,2016.25,0.224366551740721,0.018739582447081,0.22415145120745,0.18972771681847,0.260818651517379
MWI.2.2.7.12,male,20,prevalence,2016.25,0.277171974165061,0.022293951180254,0.277167899153287,0.23452434416389,0.320436866353876
MWI.2.2.7.12,male,29,prevalence,2016.25,0.189713644342065,0.015870430542416,0.189086180131796,0.160166329393127,0.222122891358164
MWI.2.2.7.12,female,14,prevalence,2016.25,0.034458286122745,0.004624892677382,0.034307698950574,0.025904889108034,0.044023111810958
MWI.2.2.7.12,female,15,prevalence,2016.25,0.085782455399128,0.007273700756107,0.085563713947834,0.072094760313828,0.100992797304322
MWI.2.2.7.12,female,16,prevalence,2016.25,0.148687471606384,0.01017188359153,0.148351337373445,0.129316886367949,0.169035214337677
MWI.2.2.7.12,female,17,prevalence,2016.25,0.218667613850794,0.013027946242469,0.218383956262285,0.194198609693526,0.245383378708061
MWI.2.2.7.12,female,18,prevalence,2016.25,0.28381532930385,0.015906340044908,0.283500559452775,0.253292802814272,0.315440388822439
MWI.2.2.7.12,female,19,prevalence,2016.25,0.302970994862596,0.019360984835501,0.302436517149575,0.265669880568042,0.340520323869656
MWI.2.2.7.12,female,20,prevalence,2016.25,0.264362191831965,0.020078105710169,0.263721522855635,0.225650989110106,0.304682575777497
MWI.2.2.7.12,female,29,prevalence,2016.25,0.172837622265715,0.015642679248898,0.172832370124117,0.14253350093144,0.203785794004596
MWI.3.4.16.18,male,14,prevalence,2016.25,0.011504402753223,0.0023918969166,0.011323720781051,0.007300281742695,0.016871645258963
MWI.3.4.16.18,male,15,prevalence,2016.25,0.017616671451915,0.003386551780293,0.017376625437211,0.01156022087744,0.025128830354114
MWI.3.4.16.18,male,16,prevalence,2016.25,0.061669975886608,0.007657194575469,0.061318951761266,0.047721780236245,0.077461853439178
MWI.3.4.16.18,male,17,prevalence,2016.25,0.114522740679693,0.010978033114823,0.114090857538751,0.094472697600149,0.136709177128853
MWI.3.4.16.18,male,18,prevalence,2016.25,0.136739058846713,0.012731913494356,0.136111147708736,0.114518102162828,0.162789474556206
MWI.3.4.16.18,male,19,prevalence,2016.25,0.176400866679516,0.016545844089578,0.175863008374477,0.146293122083444,0.2096581818633
MWI.3.4.16.18,male,20,prevalence,2016.25,0.221152192607345,0.020222236201004,0.221059946756868,0.18239931049462,0.262432047585461
MWI.3.4.16.18,male,29,prevalence,2016.25,0.125990443564465,0.012253437833188,0.12569508695884,0.103777528856229,0.151267586604815
MWI.3.4.16.18,female,14,prevalence,2016.25,0.025734115265895,0.003576147269082,0.025559734186801,0.01940848273836,0.033284051034335
MWI.3.4.16.18,female,15,prevalence,2016.25,0.064930003811292,0.005842790677634,0.06457431022558,0.054120375798001,0.077310945530427
MWI.3.4.16.18,female,16,prevalence,2016.25,0.114487497825522,0.008995592637112,0.113972869454713,0.098164976366897,0.133586559414771
MWI.3.4.16.18,female,17,prevalence,2016.25,0.171589764003675,0.011638596112836,0.171524991509139,0.149982613851851,0.195842855519142
MWI.3.4.16.18,female,18,prevalence,2016.25,0.226788645953851,0.014696091488551,0.226495722818023,0.198859447071246,0.256288606578656
MWI.3.4.16.18,female,19,prevalence,2016.25,0.243407429393247,0.017336449728736,0.243242478298642,0.210370987170438,0.279146687109098
MWI.3.4.16.18,female,20,prevalence,2016.25,0.210130319297443,0.017697397085359,0.209633232787215,0.176380649333634,0.246071746080057
MWI.3.4.16.18,female,29,prevalence,2016.25,0.113857717539048,0.011643628962033,0.113709223173685,0.092567665057063,0.137543548303789
MWI.3.4.17.19,male,14,prevalence,2016.25,0.010165812136924,0.002144054352932,0.010016977395774,0.006345501264812,0.014682729533149
MWI.3.4.17.19,male,15,prevalence,2016.25,0.015579156729082,0.003057500408346,0.015390179315283,0.010204011427002,0.022254400813965
MWI.3.4.17.19,male,16,prevalence,2016.25,0.054819594380928,0.007083874533055,0.054507954592547,0.041835233483661,0.069363210957332
MWI.3.4.17.19,male,17,prevalence,2016.25,0.102416083243425,0.010220315480763,0.102194478066187,0.082803121297525,0.123775042395833
MWI.3.4.17.19,male,18,prevalence,2016.25,0.1226437175817,0.01231796764938,0.122492084871824,0.099399587876362,0.148445912518357
MWI.3.4.17.19,male,19,prevalence,2016.25,0.158976878265881,0.01614249054511,0.158645046335009,0.12786040699628,0.190617750601473
MWI.3.4.17.19,male,20,prevalence,2016.25,0.200362485726703,0.019629448948344,0.200328735711523,0.161818545026684,0.239221077150244
MWI.3.4.17.19,male,29,prevalence,2016.25,0.112680365053125,0.011730486098272,0.112339013917794,0.091235848322327,0.13709404322689
MWI.3.4.17.19,female,14,prevalence,2016.25,0.022769622104515,0.003208178485332,0.02258110097218,0.016907701321695,0.02955319410297
MWI.3.4.17.19,female,15,prevalence,2016.25,0.057736718535634,0.005576183196193,0.057606149088977,0.04716460637438,0.069243205261361
MWI.3.4.17.19,female,16,prevalence,2016.25,0.102380514563199,0.008492226907803,0.10227925715578,0.086056277371754,0.119824006331506
MWI.3.4.17.19,female,17,prevalence,2016.25,0.154515007792083,0.01154249177368,0.154359297501081,0.132096242919287,0.177600621977777
MWI.3.4.17.19,female,18,prevalence,2016.25,0.205587738967828,0.014926579408122,0.20546026383572,0.177787136933726,0.234644053423305
MWI.3.4.17.19,female,19,prevalence,2016.25,0.221087295857537,0.017096688153748,0.220817830387443,0.18786764388302,0.255048791516288
MWI.3.4.17.19,female,20,prevalence,2016.25,0.190126209743503,0.017440653804992,0.189676350236736,0.154836140458554,0.227038955335214
MWI.3.4.17.19,female,29,prevalence,2016.25,0.102395342055295,0.010956612470203,0.102055505870961,0.082359301364502,0.123912723038629
MWI.3.4.18.20,male,14,prevalence,2016.25,0.014777355797179,0.003090707604499,0.014535769221081,0.009365986466558,0.021408185058585
MWI.3.4.18.20,male,15,prevalence,2016.25,0.022577819404815,0.004315870217901,0.022348441138724,0.014992134214299,0.031926404620973
MWI.3.4.18.20,male,16,prevalence,2016.25,0.078045532033594,0.009549180532535,0.077690495297524,0.060911969888091,0.098213778310662
MWI.3.4.18.20,male,17,prevalence,2016.25,0.142796427342667,0.013324463795275,0.142539682694199,0.117538592136337,0.169840442871938
MWI.3.4.18.20,male,18,prevalence,2016.25,0.169441223106744,0.015267527701745,0.168568430280529,0.14105876703255,0.200829652980556
MWI.3.4.18.20,male,19,prevalence,2016.25,0.21621087474587,0.019754644968479,0.21553999207529,0.17961684784635,0.254320147735617
MWI.3.4.18.20,male,20,prevalence,2016.25,0.267750142759519,0.023573721186552,0.267438963335889,0.22217235381675,0.314049749910237
MWI.3.4.18.20,male,29,prevalence,2016.25,0.152053561075145,0.01457799160825,0.151564322713999,0.125500878280929,0.181975744803515
MWI.3.4.18.20,female,14,prevalence,2016.25,0.03290173418982,0.004508440356148,0.032744303152499,0.024641749715155,0.042335390361793
MWI.3.4.18.20,female,15,prevalence,2016.25,0.082126851744218,0.007541290264436,0.081653881472147,0.06862199927773,0.098037794649305
MWI.3.4.18.20,female,16,prevalence,2016.25,0.142778664958013,0.011122370411653,0.142488550789592,0.121631469499651,0.165648539955054
MWI.3.4.18.20,female,17,prevalence,2016.25,0.210631741219526,0.014213439715541,0.21006498196922,0.184000371884444,0.240838996532709
MWI.3.4.18.20,female,18,prevalence,2016.25,0.274221591814597,0.01764568517772,0.27408376897376,0.240013719456713,0.309293658007439
MWI.3.4.18.20,female,19,prevalence,2016.25,0.292972656060933,0.020342086616918,0.292703679803531,0.25339313929009,0.333442860083873
MWI.3.4.18.20,female,20,prevalence,2016.25,0.255168311425412,0.020483781251322,0.254860991566834,0.21614885133434,0.297103271978963
MWI.3.4.18.20,female,29,prevalence,2016.25,0.142657541022766,0.01430139831625,0.142290816842209,0.115579503111093,0.171429851523706
MWI.3.5.22.25,male,14,prevalence,2016.25,0.018771418174416,0.004108560248746,0.01841006427421,0.011727633264184,0.027864878148883
MWI.3.5.22.25,male,15,prevalence,2016.25,0.02861686849508,0.005768514892525,0.028165476042264,0.018719645995013,0.041539299219313
MWI.3.5.22.25,male,16,prevalence,2016.25,0.097381619649008,0.012869922861975,0.096616567936222,0.074285406286414,0.12458987590657
MWI.3.5.22.25,male,17,prevalence,2016.25,0.17509477704689,0.018238538963905,0.174760958486014,0.140572947059639,0.2114398614497
MWI.3.5.22.25,male,18,prevalence,2016.25,0.206308905593922,0.020937671556823,0.205966889654639,0.166536898690892,0.248130471868061
MWI.3.5.22.25,male,19,prevalence,2016.25,0.2599340640034,0.025067861131532,0.259935723742145,0.21193884997391,0.309659019754729
MWI.3.5.22.25,male,20,prevalence,2016.25,0.317612727328591,0.029309445392727,0.317290272099341,0.261291306474313,0.376571375837972
MWI.3.5.22.25,male,29,prevalence,2016.25,0.182524160069533,0.019134382101737,0.181566042270985,0.147834747228116,0.221651985547531
MWI.3.5.22.25,female,14,prevalence,2016.25,0.041588109031379,0.006237563308179,0.041378168499411,0.030210212804164,0.05402519965497
MWI.3.5.22.25,female,15,prevalence,2016.25,0.102384450053171,0.01091061599955,0.101841820607823,0.081870937299706,0.124452278229269
MWI.3.5.22.25,female,16,prevalence,2016.25,0.175068941893285,0.015774190721574,0.174896333768849,0.144292072391968,0.206888887632431
MWI.3.5.22.25,female,17,prevalence,2016.25,0.253656315620104,0.019681898035368,0.253996248764158,0.215598342406357,0.291099847889186
MWI.3.5.22.25,female,18,prevalence,2016.25,0.324805486714666,0.023163117814473,0.325205024599684,0.27821120064083,0.369621516798718
MWI.3.5.22.25,female,19,prevalence,2016.25,0.345345621452159,0.026216584807024,0.345239228199133,0.295462662194609,0.397768476147173
MWI.3.5.22.25,female,20,prevalence,2016.25,0.303713905262153,0.0263943604772,0.303417188834981,0.252972909850711,0.356282376301214
MWI.3.5.22.25,female,29,prevalence,2016.25,0.169371389979464,0.019360811770728,0.168644974173499,0.133939085337662,0.209266679260132
MWI.3.5.23.26,male,14,prevalence,2016.25,0.015249616471868,0.003321266510791,0.014965519020227,0.009419101317691,0.022462044815174
MWI.3.5.23.26,male,15,prevalence,2016.25,0.023302614034885,0.004697317133632,0.02294317536203,0.015092221705509,0.033465395681761
MWI.3.5.23.26,male,16,prevalence,2016.25,0.080352867681414,0.010667619794079,0.079492220330974,0.061765811118451,0.102754196197992
MWI.3.5.23.26,male,17,prevalence,2016.25,0.146676175559652,0.015263750655418,0.146194632396533,0.118648249419054,0.179193361635644
MWI.3.5.23.26,male,18,prevalence,2016.25,0.173877795097301,0.017313383837489,0.173295381611727,0.141461547748573,0.209178870493866
MWI.3.5.23.26,male,19,prevalence,2016.25,0.221525153290867,0.022192577084024,0.220105081712121,0.180505139256706,0.266380537011497
MWI.3.5.23.26,male,20,prevalence,2016.25,0.273844251025607,0.026094462190851,0.272997936306525,0.226023321606812,0.325241572322682
MWI.3.5.23.26,male,29,prevalence,2016.25,0.160439501103485,0.016805119897216,0.159352994691965,0.130545036351103,0.195809845284479
MWI.3.5.23.26,female,14,prevalence,2016.25,0.033937799409477,0.005074578211095,0.033639157996571,0.024749577022031,0.044594473211146
MWI.3.5.23.26,female,15,prevalence,2016.25,0.084546340551513,0.008941244421096,0.083867801294184,0.068968001480227,0.103310349821434
MWI.3.5.23.26,female,16,prevalence,2016.25,0.146663321418861,0.013322556127543,0.145954088615321,0.121709628193456,0.175293325719088
MWI.3.5.23.26,female,17,prevalence,2016.25,0.215871649181162,0.017430450461415,0.215162324754983,0.184646399390563,0.253831245809656
MWI.3.5.23.26,female,18,prevalence,2016.25,0.280417839993538,0.020882427292307,0.279586355167359,0.241620341551461,0.322415941417844
MWI.3.5.23.26,female,19,prevalence,2016.25,0.299411947019775,0.023695568943802,0.298558671779667,0.256010522076792,0.349710250087849
MWI.3.5.23.26,female,20,prevalence,2016.25,0.261108893872485,0.023443645953822,0.260147914638821,0.217458382631558,0.309373591383963
MWI.3.5.23.26,female,29,prevalence,2016.25,0.144993283804687,0.016196315348424,0.14416709245978,0.115605216837749,0.177885844596823
MWI.3.5.24.27,male,14,prevalence,2016.25,0.010186131813554,0.002162915344683,0.009980809596841,0.006345338649584,0.015018981785659
MWI.3.5.24.27,male,15,prevalence,2016.25,0.015622411521462,0.003145668307552,0.015405893521228,0.010200452166209,0.022523721352728
MWI.3.5.24.27,male,16,prevalence,2016.25,0.054948558740967,0.007384004960957,0.054689512381444,0.041447715046717,0.070397259599662
MWI.3.5.24.27,male,17,prevalence,2016.25,0.102655543964435,0.011015772352136,0.102394676759564,0.082249481541785,0.125630777710124
MWI.3.5.24.27,male,18,prevalence,2016.25,0.122889164599466,0.012862324969238,0.122494793586771,0.098309881914699,0.148769293507685
MWI.3.5.24.27,male,19,prevalence,2016.25,0.159268984638639,0.016754737714194,0.158568113401361,0.127660452473736,0.194130483251044
MWI.3.5.24.27,male,20,prevalence,2016.25,0.200715137112479,0.020428533026287,0.200242035965369,0.161168811482614,0.240697380359544
MWI.3.5.24.27,male,29,prevalence,2016.25,0.11728792937317,0.012331581422196,0.116937717476822,0.094550449671652,0.142583016581525
MWI.3.5.24.27,female,14,prevalence,2016.25,0.022825315554395,0.003321116141701,0.022566303102487,0.016974845963272,0.029824062703326
MWI.3.5.24.27,female,15,prevalence,2016.25,0.057881238178274,0.006064026552012,0.057679555395101,0.046284416630126,0.070216118598628
MWI.3.5.24.27,female,16,prevalence,2016.25,0.102608946896756,0.00927197017047,0.102307563569872,0.084546792013974,0.121936635925506
MWI.3.5.24.27,female,17,prevalence,2016.25,0.154834428649508,0.012780854612939,0.154847043116865,0.129640911117236,0.180710145399723
MWI.3.5.24.27,female,18,prevalence,2016.25,0.205968741116408,0.016322164140052,0.206014265560714,0.175067394162813,0.237806345720627
MWI.3.5.24.27,female,19,prevalence,2016.25,0.221482795053884,0.018452362004517,0.221204132272448,0.184586970737507,0.258438919180882
MWI.3.5.24.27,female,20,prevalence,2016.25,0.190433109379654,0.017768744971348,0.189975080607248,0.155900489162065,0.225637501610811
MWI.3.5.24.27,female,29,prevalence,2016.25,0.104411474405839,0.011819999115077,0.104332623812405,0.082570479023063,0.128881820520858
MWI.3.5.25.28,male,14,prevalence,2016.25,0.018044272741868,0.003793712670789,0.017734141655387,0.01143190472369,0.026327848703406
MWI.3.5.25.28,male,15,prevalence,2016.25,0.027544459580456,0.005411501473848,0.027120417479557,0.017972380624826,0.039237314476835
MWI.3.5.25.28,male,16,prevalence,2016.25,0.094016070552894,0.011974721017377,0.093608617245743,0.072033287400474,0.11790955554266
MWI.3.5.25.28,male,17,prevalence,2016.25,0.16954565782407,0.016704375758256,0.169185249638819,0.137751086474055,0.202185457455803
MWI.3.5.25.28,male,18,prevalence,2016.25,0.199993000054102,0.018814596540435,0.199678364524975,0.163316779832685,0.237010114207166
MWI.3.5.25.28,male,19,prevalence,2016.25,0.252546865668507,0.023021841427843,0.252492933836845,0.209354739874232,0.299350918259809
MWI.3.5.25.28,male,20,prevalence,2016.25,0.309301367219399,0.027100257192973,0.308197613214749,0.25805442742457,0.363721840834485
MWI.3.5.25.28,male,29,prevalence,2016.25,0.180835031217379,0.017498916407638,0.180273204611717,0.148408295891016,0.216050643799674
MWI.3.5.25.28,female,14,prevalence,2016.25,0.040030275857021,0.005620038852262,0.039780969934455,0.029673749508504,0.051283677429478
MWI.3.5.25.28,female,15,prevalence,2016.25,0.098822627527047,0.009536296941718,0.098534173298328,0.081326068944607,0.118558013940234
MWI.3.5.25.28,female,16,prevalence,2016.25,0.169506930321191,0.013904478096355,0.169265230841024,0.143675636936159,0.196829573609418
MWI.3.5.25.28,female,17,prevalence,2016.25,0.246387210029326,0.017534403876059,0.246394040566457,0.212173207013925,0.281386943158285
MWI.3.5.25.28,female,18,prevalence,2016.25,0.316410618380867,0.021263581203694,0.31667322061193,0.274146211909767,0.357794520733128
MWI.3.5.25.28,female,19,prevalence,2016.25,0.336659356104649,0.023364339131501,0.336071012579617,0.292791192494786,0.382047176481658
MWI.3.5.25.28,female,20,prevalence,2016.25,0.295570150841482,0.023495261072492,0.295331739188727,0.250942279616989,0.342623281019208
MWI.3.5.25.28,female,29,prevalence,2016.25,0.16871616523568,0.016846557987531,0.168370900058969,0.136360700838078,0.203449131928026
MWI.3.4.19.21,male,14,prevalence,2016.25,0.021415754237282,0.00454289074231,0.021110298507164,0.013426573888062,0.031242864108881
MWI.3.4.19.21,male,15,prevalence,2016.25,0.032608535219142,0.006368880721823,0.032200904508128,0.021576313390296,0.046608011852893
MWI.3.4.19.21,male,16,prevalence,2016.25,0.109891959048443,0.013507737490504,0.109394676774366,0.085313564865211,0.13740694281681
MWI.3.4.19.21,male,17,prevalence,2016.25,0.195434965572214,0.018339266837533,0.194918759779258,0.160926414393278,0.234437605299287
MWI.3.4.19.21,male,18,prevalence,2016.25,0.229248275085719,0.020490430113841,0.228641196440948,0.189720988500019,0.271365017703642
MWI.3.4.19.21,male,19,prevalence,2016.25,0.286737912966617,0.02500964645838,0.286030556979685,0.239768145544616,0.33896048841074
MWI.3.4.19.21,male,20,prevalence,2016.25,0.347559952301279,0.028392734376111,0.346539172621072,0.293189669070264,0.403316092928907
MWI.3.4.19.21,male,29,prevalence,2016.25,0.201793090233581,0.019928885409051,0.200634720700152,0.165188818297381,0.243465108881864
MWI.3.4.19.21,female,14,prevalence,2016.25,0.047279022804902,0.006557935073989,0.04700481330888,0.035601289430396,0.060893784663679
